715,879,826,879,826,901,715,901,
117,780,155,780,155,815,117,815,
666,723,867,725,867,752,665,749,
417,724,611,724,611,747,417,747,
704,692,829,695,829,719,703,716,
455,695,570,695,570,717,455,717,
271,690,360,694,359,718,270,714,
90,689,175,689,175,717,90,717,
634,668,897,668,897,691,634,691,
40,631,543,629,543,656,40,657,
46,603,226,603,226,625,46,625,
119,573,181,573,181,596,119,596,
732,561,781,561,781,585,732,585,
851,560,884,560,884,587,851,587,
72,557,93,557,93,584,72,584,
122,545,402,548,402,572,121,569,
125,523,195,523,195,545,125,545,
731,512,781,512,781,536,731,536,
850,511,882,511,882,537,850,537,
76,512,93,512,93,532,76,532,
120,495,492,497,492,524,120,521,
728,464,781,464,781,488,728,488,
300,458,525,463,525,490,300,485,
817,455,912,462,909,494,815,487,
60,460,109,460,109,485,60,485,
117,416,286,416,286,443,117,443,
54,414,124,418,123,440,53,437,
165,389,615,393,615,420,165,416,
166,364,874,364,874,391,166,391,
55,336,870,336,870,367,55,367,
56,308,835,312,834,339,56,335,
544,281,786,283,785,305,544,304,
57,280,372,281,372,304,57,303,
663,249,851,253,850,280,663,276,
56,251,335,249,336,276,56,277,
662,218,754,222,753,250,661,246,
56,222,241,217,242,244,56,248,
763,184,914,190,913,218,762,212,
303,183,672,181,672,213,303,215,
640,142,861,148,860,175,639,169,
395,144,588,144,588,165,395,165,
641,114,782,117,781,140,641,137,
49,113,277,111,277,141,49,144,
333,107,379,107,379,131,333,131,
91,89,290,89,290,112,91,112,
641,87,826,88,826,111,641,109,
106,56,365,56,365,83,106,83,
63,20,415,21,414,48,63,47,
