1399,1845,1615,1845,1615,1891,1399,1891,
824,1727,1217,1702,1225,1814,831,1840,
1193,1679,1430,1702,1417,1830,1180,1807,
1508,1658,1617,1648,1631,1793,1522,1802,
254,1643,379,1643,379,1781,254,1781,
939,1610,1165,1590,1173,1673,946,1693,
1312,1552,1688,1552,1688,1597,1312,1597,
829,1552,1208,1546,1208,1600,830,1606,
905,1493,1132,1493,1132,1547,905,1547,
554,1496,720,1496,720,1541,554,1541,
1385,1493,1617,1493,1617,1539,1385,1539,
218,1488,376,1488,376,1544,218,1544,
1246,1445,1745,1445,1745,1491,1246,1491,
123,1379,1077,1371,1077,1427,123,1435,
131,1323,469,1320,469,1365,131,1368,
259,1259,812,1253,813,1309,259,1315,
270,1216,567,1216,567,1259,270,1259,
1661,1213,1718,1213,1718,1256,1661,1256,
1435,1204,1531,1212,1527,1260,1431,1252,
183,1216,215,1216,215,1253,183,1253,
270,1165,1105,1165,1105,1211,270,1211,
270,1120,810,1120,810,1163,270,1163,
188,1099,213,1099,213,1128,188,1128,
1655,1088,1724,1088,1724,1141,1655,1141,
1435,1082,1534,1089,1530,1140,1431,1132,
273,1069,884,1069,884,1112,273,1112,
603,992,1045,995,1044,1048,603,1045,
1432,995,1535,995,1535,1043,1432,1043,
1603,986,1785,996,1781,1052,1600,1042,
145,989,245,989,245,1048,145,1048,
125,907,573,907,573,960,125,960,
128,808,1770,808,1770,859,128,859,
125,749,1707,749,1707,800,125,800,
1080,693,1546,693,1546,736,1080,736,
125,691,742,691,742,736,125,736,
330,651,344,651,344,664,330,664,
1307,629,1678,635,1677,680,1306,674,
118,629,341,635,340,680,117,674,
376,629,665,629,665,675,376,675,
1309,568,1486,568,1486,621,1309,621,
114,568,703,565,704,619,115,621,
1504,490,1801,499,1799,555,1502,546,
597,480,1331,474,1331,546,598,552,
1266,408,1702,416,1701,470,1265,461,
780,403,1159,405,1159,448,780,445,
114,409,716,391,718,463,116,481,
112,360,213,360,213,387,112,387,
404,352,641,352,641,387,404,387,
1269,341,1547,350,1545,398,1268,389,
153,288,548,288,548,368,153,368,
333,301,420,301,420,320,333,320,
479,278,682,303,674,362,472,337,
1268,285,1637,288,1636,333,1268,331,
46,235,787,218,789,280,47,296,
1733,28,1889,43,1883,102,1727,86,
