698,1020,831,1017,832,1049,699,1052,
382,998,679,1009,675,1101,378,1090,
48,957,59,957,59,965,48,965,
473,879,556,906,526,996,442,969,
660,860,869,863,868,891,660,888,
398,861,603,861,603,888,398,888,
701,829,829,832,829,856,701,853,
438,825,559,828,559,856,437,853,
244,828,338,828,338,855,244,855,
55,827,143,827,143,859,55,859,
626,804,900,804,900,827,626,827,
5,765,526,760,526,789,6,795,
8,735,197,732,198,759,8,761,
86,703,364,703,364,725,86,725,
727,689,777,689,777,713,727,713,
852,688,886,688,886,716,852,716,
40,689,57,689,57,709,40,709,
91,675,454,675,454,697,91,697,
91,651,477,651,477,673,91,673,
845,636,890,636,890,661,845,661,
724,636,776,636,776,660,724,660,
41,633,63,633,63,659,41,659,
91,621,607,623,607,645,91,644,
94,597,327,597,327,620,94,620,
724,584,776,584,776,608,724,608,
850,583,884,583,884,609,850,609,
42,581,64,581,64,609,42,609,
94,568,685,571,684,596,94,593,
95,547,395,545,395,568,96,569,
724,532,775,532,775,556,724,556,
848,531,882,531,882,557,848,557,
46,532,64,532,64,552,46,552,
96,517,507,519,507,541,95,540,
279,477,510,481,510,510,278,505,
719,480,777,480,777,508,719,508,
816,474,914,481,912,513,813,506,
29,477,82,477,82,507,29,507,
23,432,262,432,262,459,23,459,
140,408,686,408,686,435,140,435,
139,379,841,379,841,409,139,409,
25,349,873,349,873,380,25,380,
26,323,777,323,777,348,26,348,
27,293,353,293,353,316,27,316,
532,291,783,289,783,316,532,317,
160,264,312,264,312,287,160,287,
25,260,172,264,171,291,24,286,
655,261,852,261,852,284,655,284,
27,231,316,229,316,257,27,259,
655,228,749,228,749,256,655,256,
759,185,919,190,918,220,758,216,
281,185,662,181,663,217,281,221,
632,140,862,146,861,174,631,168,
375,147,573,145,573,164,375,165,
633,111,781,111,781,137,633,137,
20,116,340,105,341,145,21,156,
632,77,831,80,830,107,631,104,
49,63,322,61,322,92,49,93,
4,28,379,23,379,53,4,59,
628,11,820,6,821,52,629,56,
