717,1035,837,1035,837,1061,717,1061,
367,1008,671,970,679,1028,375,1066,
46,925,113,925,113,981,46,981,
425,899,583,888,590,977,432,989,
670,871,884,871,884,897,670,897,
404,869,612,869,612,896,404,896,
712,837,842,842,841,866,712,861,
446,835,569,835,569,863,446,863,
250,835,344,835,344,861,250,861,
59,832,147,832,147,864,59,864,
634,807,917,811,916,837,634,833,
8,769,537,765,537,796,8,800,
15,740,203,740,203,763,15,763,
93,707,151,707,151,729,93,729,
866,693,900,693,900,720,866,720,
739,693,791,693,791,719,739,719,
44,691,64,691,64,719,44,719,
95,680,330,680,330,703,95,703,
97,653,153,653,153,676,97,676,
865,640,899,640,899,667,865,667,
738,638,790,642,788,666,736,662,
45,637,67,637,67,664,45,664,
95,625,465,625,465,652,95,652,
95,596,198,599,197,626,94,622,
862,587,896,587,896,613,862,613,
736,585,789,589,787,612,734,609,
49,584,70,584,70,611,49,611,
98,571,363,573,363,600,98,597,
104,548,177,548,177,571,104,571,
736,532,787,535,785,560,734,557,
860,533,895,533,895,561,860,561,
52,532,72,532,72,559,52,559,
100,519,486,521,485,548,99,545,
105,493,351,495,350,521,105,520,
859,481,893,481,893,508,859,508,
740,481,783,481,783,507,740,507,
56,481,74,481,74,500,56,500,
105,464,405,468,405,495,105,491,
287,426,521,432,520,460,286,454,
731,429,791,429,791,459,731,459,
827,425,925,431,923,463,824,457,
40,428,91,428,91,457,40,457,
30,380,273,383,272,413,30,411,
146,357,874,356,874,387,146,388,
149,332,911,329,911,356,149,359,
35,301,918,301,918,332,35,332,
34,272,878,271,878,301,34,303,
40,244,360,244,360,267,40,267,
543,244,794,244,794,267,543,267,
39,214,176,219,175,242,38,237,
168,213,323,210,323,237,168,240,
664,211,751,211,751,237,664,237,
38,183,284,181,284,209,38,211,
663,176,760,179,759,207,662,204,
768,137,929,142,928,172,767,168,
290,142,674,133,675,168,291,176,
505,104,521,104,521,113,505,113,
77,111,485,89,488,129,79,151,
641,96,872,99,871,125,641,123,
37,72,300,66,300,97,37,103,
640,64,790,67,789,94,639,90,
312,67,341,67,341,80,312,80,
642,39,836,39,836,60,642,60,
42,34,401,17,403,55,44,73,
