1424,2211,1634,2211,1634,2256,1424,2256,
913,2003,1278,2022,1272,2142,906,2124,
1336,1907,1713,1907,1713,1960,1336,1960,
865,1907,1244,1907,1244,1960,865,1960,
1405,1848,1637,1854,1636,1899,1404,1893,
941,1845,1165,1845,1165,1899,941,1899,
599,1842,762,1849,760,1897,597,1890,
267,1843,423,1843,423,1899,267,1899,
1274,1800,1765,1800,1765,1845,1274,1845,
163,1728,1110,1717,1110,1778,164,1790,
171,1672,520,1666,521,1720,172,1726,
319,1607,424,1614,421,1660,315,1652,
1677,1589,1732,1589,1732,1637,1677,1637,
1454,1583,1548,1591,1543,1641,1450,1633,
232,1589,262,1589,262,1640,232,1640,
322,1563,971,1563,971,1608,322,1608,
325,1515,458,1515,458,1560,325,1560,
1672,1496,1726,1496,1726,1541,1672,1541,
1451,1491,1544,1491,1544,1539,1451,1539,
232,1493,265,1493,265,1536,232,1536,
322,1464,974,1469,973,1515,322,1509,
327,1421,458,1421,458,1459,327,1459,
1448,1373,1541,1373,1541,1421,1448,1421,
322,1373,578,1370,578,1416,322,1419,
1666,1373,1721,1373,1721,1421,1666,1421,
235,1371,267,1371,267,1411,235,1411,
322,1320,1154,1323,1154,1368,322,1365,
328,1274,478,1280,476,1318,327,1312,
1661,1256,1715,1256,1715,1304,1661,1304,
1445,1253,1538,1253,1538,1301,1445,1301,
237,1248,270,1248,270,1291,237,1291,
323,1218,791,1230,790,1283,321,1272,
330,1179,445,1179,445,1224,330,1224,
1658,1163,1713,1163,1713,1211,1658,1211,
1445,1160,1535,1160,1535,1208,1445,1208,
240,1155,273,1155,273,1195,240,1195,
330,1128,840,1133,840,1179,330,1173,
338,1088,466,1088,466,1125,338,1125,
1655,1072,1710,1072,1710,1117,1655,1117,
1440,1063,1534,1071,1530,1118,1436,1111,
240,1056,281,1056,281,1109,240,1109,
333,1037,1007,1046,1006,1091,332,1082,
336,1000,685,1003,684,1040,335,1037,
1653,981,1710,981,1710,1027,1653,1027,
1451,981,1525,981,1525,1021,1451,1021,
248,971,281,971,281,1011,248,1011,
333,946,867,952,867,998,333,992,
1435,893,1533,893,1533,941,1435,941,
1599,884,1766,897,1761,953,1594,940,
658,877,1072,888,1071,942,657,930,
215,877,308,877,308,928,215,928,
198,791,636,806,634,859,196,845,
415,765,635,765,635,803,415,803,
409,714,1686,728,1685,774,409,760,
410,661,1740,678,1740,734,409,717,
197,602,1754,635,1753,696,196,664,
366,557,1473,576,1472,638,365,618,
206,554,388,563,386,603,204,594,
1099,525,1536,531,1535,574,1099,568,
206,498,792,523,790,569,204,543,
1315,474,1680,480,1680,526,1314,520,
440,455,726,467,724,513,438,501,
207,442,405,457,401,502,203,487,
1316,418,1476,425,1474,473,1314,466,
203,386,614,403,612,457,201,439,
1490,351,1768,361,1766,417,1488,407,
663,341,1337,347,1336,408,663,403,
1274,282,1672,291,1671,336,1273,328,
884,285,1173,285,1173,312,884,312,
1277,224,1530,230,1529,275,1276,269,
192,185,806,223,801,303,187,265,
1272,170,1612,179,1611,224,1270,216,
264,119,776,140,773,209,261,188,
165,47,863,75,860,137,163,109,
