665,771,788,771,788,797,665,797,
335,703,544,703,544,767,335,767,
444,663,523,659,526,703,446,707,
705,655,772,655,772,736,705,736,
381,632,579,625,580,656,383,663,
626,626,827,621,828,652,626,656,
73,610,156,606,157,634,74,638,
247,609,331,609,331,632,247,632,
423,603,537,603,537,631,423,631,
662,598,785,593,786,620,663,624,
595,575,857,564,858,592,597,603,
29,557,252,555,252,577,29,580,
351,548,504,541,505,568,353,575,
31,527,203,527,203,549,31,549,
134,500,205,500,205,519,134,519,
297,496,481,489,482,516,298,523,
275,476,300,476,300,485,275,485,
690,468,738,468,738,492,690,492,
313,471,456,464,457,486,314,494,
800,461,850,461,850,491,800,491,
522,463,585,463,585,485,522,485,
42,440,89,440,89,464,42,464,
268,429,488,427,488,457,269,460,
682,419,738,414,741,443,685,449,
775,412,872,415,871,443,774,440,
103,396,252,393,252,416,104,419,
101,361,421,356,422,383,101,388,
38,343,98,343,98,360,38,360,
120,332,701,312,703,346,121,367,
35,308,338,298,338,325,36,335,
501,292,744,281,745,309,503,320,
158,278,299,272,300,298,159,304,
42,265,63,265,63,275,42,275,
616,258,809,249,810,277,617,286,
72,255,320,244,321,269,73,280,
618,228,709,228,709,255,618,255,
268,203,626,185,628,221,270,239,
717,183,872,178,873,210,718,215,
31,148,256,141,257,177,32,184,
596,148,817,140,819,166,597,175,
594,118,739,110,741,138,596,146,
594,88,782,78,783,104,595,114,
805,27,900,20,905,91,810,98,
