673,945,839,948,838,975,672,972,
367,894,632,886,635,970,370,978,
706,852,816,849,817,897,707,900,
413,819,521,802,532,876,424,892,
651,786,863,791,863,818,650,813,
389,784,595,785,594,812,389,811,
692,757,821,760,821,783,691,780,
431,753,552,753,552,780,431,780,
238,750,330,754,329,776,237,773,
48,747,135,747,135,775,48,775,
617,727,895,729,894,756,616,753,
0,684,525,685,525,716,0,715,
2,651,194,653,193,680,1,677,
79,620,323,623,323,649,79,647,
844,616,880,616,880,644,844,644,
722,613,773,618,770,643,719,638,
34,609,52,609,52,628,34,628,
85,593,318,597,317,620,84,616,
82,568,385,572,384,597,82,593,
844,563,878,563,878,591,844,591,
721,561,772,565,771,589,719,585,
38,556,56,556,56,577,38,577,
86,540,606,548,605,575,86,567,
85,515,387,519,387,545,84,541,
720,512,772,512,772,536,720,536,
844,511,878,511,878,539,844,539,
40,504,60,504,60,523,40,523,
90,487,505,495,504,520,90,512,
719,461,775,461,775,485,719,485,
812,454,910,462,908,494,809,486,
275,452,508,458,507,486,274,480,
26,452,75,452,75,476,26,476,
16,404,258,405,258,433,16,432,
135,384,175,384,175,408,135,408,
18,349,892,359,892,393,18,384,
22,324,821,331,821,357,22,351,
532,299,783,301,783,324,532,321,
23,293,351,299,350,321,23,316,
656,268,852,272,852,295,656,291,
161,267,312,267,312,289,161,289,
25,262,129,267,127,290,24,285,
655,233,749,236,748,264,654,261,
25,231,310,235,309,261,24,257,
759,194,918,200,917,232,758,226,
281,193,664,191,664,225,281,228,
633,150,866,158,865,184,632,177,
374,149,578,151,578,177,374,176,
3,127,288,112,291,175,6,190,
19,125,188,128,188,147,19,144,
634,120,784,123,784,145,634,143,
634,89,831,92,830,115,634,112,
12,90,289,84,289,118,13,124,
19,51,344,42,345,78,20,87,
404,24,513,24,513,83,404,83,
