1435,1776,1748,1776,1748,1829,1435,1829,
862,1763,1111,1721,1136,1863,888,1905,
1032,1696,1369,1669,1378,1781,1042,1808,
1553,1601,1725,1612,1719,1700,1547,1689,
956,1580,1215,1549,1228,1652,970,1683,
900,1488,1290,1485,1290,1531,900,1533,
1391,1480,1786,1474,1787,1528,1391,1534,
619,1432,783,1432,783,1469,619,1469,
267,1429,423,1429,423,1477,267,1477,
1473,1429,1705,1429,1705,1467,1473,1467,
973,1424,1210,1418,1211,1472,975,1478,
1328,1373,1835,1373,1835,1419,1328,1419,
158,1310,1156,1296,1157,1357,159,1371,
169,1253,524,1253,524,1299,169,1299,
314,1192,930,1192,930,1237,314,1237,
226,1168,256,1168,256,1213,226,1213,
1735,1157,1819,1157,1819,1208,1735,1208,
1516,1157,1612,1157,1612,1208,1516,1208,
319,1139,1298,1136,1298,1181,319,1184,
319,1093,625,1093,625,1136,319,1136,
224,1069,259,1069,259,1112,224,1112,
1514,1061,1609,1061,1609,1109,1514,1109,
1743,1061,1800,1061,1800,1107,1743,1107,
319,1043,1047,1043,1047,1085,319,1085,
322,995,883,989,884,1032,322,1037,
229,971,262,971,262,1011,229,1011,
1737,963,1797,963,1797,1008,1737,1008,
1511,956,1610,964,1606,1014,1507,1007,
319,941,1104,939,1105,981,319,984,
666,864,1113,867,1112,920,665,917,
194,869,292,869,292,920,194,920,
1505,867,1609,867,1609,917,1505,917,
1680,857,1859,871,1854,927,1676,913,
172,776,636,779,635,832,172,829,
395,731,1800,731,1800,781,395,781,
177,680,1786,680,1786,731,177,731,
175,619,1595,621,1595,675,175,672,
1148,568,1615,568,1615,611,1148,611,
177,565,805,565,805,608,177,608,
423,523,439,523,439,536,423,536,
1380,509,1745,509,1745,555,1380,555,
431,507,731,507,731,549,431,549,
177,507,431,507,431,552,177,552,
1377,451,1549,451,1549,496,1377,496,
169,437,796,440,796,501,169,499,
1572,367,1866,377,1864,433,1570,423,
668,363,1394,365,1393,429,668,427,
1334,299,1762,299,1762,341,1334,341,
849,288,1222,294,1221,331,848,325,
1336,240,1606,240,1606,280,1336,280,
151,210,803,156,817,321,165,375,
1329,173,1694,179,1693,224,1328,218,
214,169,750,132,754,196,218,234,
91,103,842,52,847,116,96,167,
