1265,1595,1582,1595,1582,1640,1265,1640,
791,1331,1148,1328,1148,1373,791,1376,
1238,1326,1598,1320,1598,1370,1239,1376,
540,1280,690,1280,690,1317,540,1317,
861,1275,1074,1269,1075,1314,863,1320,
221,1275,365,1275,365,1323,221,1323,
1312,1275,1525,1275,1525,1312,1312,1312,
1181,1227,1650,1227,1650,1269,1181,1269,
131,1168,1022,1157,1023,1210,131,1222,
139,1117,458,1117,458,1163,139,1163,
270,1061,349,1061,349,1101,270,1101,
1321,1029,1473,1035,1471,1081,1319,1074,
188,1040,218,1040,218,1085,188,1085,
1560,1035,1615,1035,1615,1080,1560,1080,
270,1013,1080,1013,1080,1059,270,1059,
274,970,415,977,413,1014,272,1007,
191,955,215,955,215,987,191,987,
1350,938,1441,945,1437,993,1346,985,
1560,944,1615,944,1615,992,1560,992,
273,923,845,923,845,965,273,965,
584,853,988,862,987,910,583,901,
1506,852,1665,865,1661,913,1501,900,
1347,861,1437,861,1437,901,1347,901,
155,856,245,856,245,907,155,907,
142,779,551,779,551,824,142,824,
136,717,1236,720,1235,773,136,771,
137,664,1391,672,1391,725,136,717,
1020,621,1448,627,1448,670,1020,664,
142,619,715,619,715,661,142,661,
1227,573,1375,573,1375,619,1227,619,
379,571,644,571,644,608,379,608,
143,562,336,571,334,614,141,605,
1225,523,1385,523,1385,568,1225,568,
145,515,595,515,595,560,145,560,
1400,458,1667,467,1665,513,1399,504,
584,440,1249,443,1249,507,584,504,
213,389,728,389,728,459,213,459,
1185,386,1574,398,1573,443,1183,432,
1001,392,1085,392,1085,411,1001,411,
753,381,854,381,854,411,753,411,
1185,333,1435,342,1433,387,1183,378,
148,320,698,325,698,368,147,363,
1187,288,1509,296,1508,334,1186,325,
151,250,791,262,790,315,150,304,
