1380,1651,1705,1653,1704,1699,1380,1696,
891,1544,1293,1456,1334,1634,932,1723,
1254,1520,1462,1488,1481,1608,1273,1640,
386,1449,441,1455,432,1532,378,1527,
1364,1387,1715,1387,1715,1429,1364,1429,
919,1387,1274,1387,1274,1429,919,1429,
1429,1333,1647,1336,1647,1374,1429,1371,
665,1331,824,1331,824,1376,665,1376,
987,1325,1203,1325,1203,1379,987,1379,
354,1319,503,1326,500,1382,351,1375,
1306,1288,1770,1288,1770,1331,1306,1331,
267,1227,1148,1218,1148,1269,268,1278,
275,1173,592,1173,592,1216,275,1216,
401,1123,592,1123,592,1160,401,1160,
325,1099,355,1099,355,1141,325,1141,
1688,1093,1745,1093,1745,1139,1688,1139,
1478,1087,1569,1095,1565,1142,1474,1135,
412,1072,1421,1072,1421,1117,412,1117,
406,1032,687,1032,687,1075,406,1075,
330,1013,355,1013,355,1043,330,1043,
1685,1005,1745,1005,1745,1051,1685,1051,
1475,1003,1568,1003,1568,1051,1475,1051,
409,981,1088,981,1088,1024,409,1024,
713,909,1119,918,1117,971,711,962,
1470,917,1571,917,1571,965,1470,965,
295,917,382,917,382,968,295,968,
1631,908,1801,921,1797,975,1627,961,
281,840,685,840,685,885,281,885,
478,797,639,803,637,840,477,834,
281,747,1737,747,1737,800,281,800,
281,693,1631,693,1631,747,281,747,
1148,653,1576,653,1576,688,1148,688,
286,648,845,648,845,691,286,691,
1356,595,1697,597,1696,643,1355,640,
282,591,467,598,465,643,280,637,
510,595,777,592,777,637,510,640,
1355,547,1516,547,1516,592,1355,592,
286,544,856,544,856,589,286,589,
1531,480,1806,486,1805,531,1530,525,
712,469,1377,467,1377,531,712,533,
341,419,842,413,843,474,341,480,
1315,410,1705,416,1704,462,1314,456,
884,411,1222,411,1222,445,884,445,
1315,362,1563,368,1562,406,1314,400,
278,352,810,352,810,397,278,397,
1312,314,1639,323,1638,360,1311,352,
273,280,903,283,903,344,273,341,
200,176,818,187,818,232,199,221,
