1461,1789,1681,1798,1679,1846,1458,1837,
904,1593,1104,1586,1109,1695,909,1702,
1372,1498,1751,1504,1750,1550,1372,1544,
895,1499,1268,1499,1268,1544,895,1544,
1446,1440,1680,1446,1679,1488,1445,1482,
968,1440,1189,1440,1189,1485,968,1485,
616,1435,788,1435,788,1488,616,1488,
283,1423,443,1430,440,1486,280,1479,
1306,1392,1808,1392,1808,1437,1306,1437,
196,1320,1135,1320,1135,1373,196,1373,
205,1264,535,1264,535,1309,205,1309,
338,1205,944,1208,943,1253,338,1251,
1492,1184,1593,1184,1593,1232,1492,1232,
1718,1181,1784,1181,1784,1237,1718,1237,
254,1184,286,1184,286,1224,254,1224,
346,1160,998,1160,998,1203,346,1203,
346,1112,657,1112,657,1155,346,1155,
344,1056,1072,1059,1072,1112,344,1109,
265,1016,300,1016,300,1051,265,1051,
1715,1008,1781,1008,1781,1064,1715,1064,
1493,1004,1592,1014,1586,1065,1487,1054,
344,1008,1402,1003,1402,1056,344,1061,
346,960,1432,952,1432,1005,347,1013,
349,912,1336,909,1336,955,349,957,
1489,843,1593,843,1593,891,1489,891,
1658,833,1837,847,1832,903,1654,889,
674,832,1108,840,1107,894,673,885,
222,839,324,831,329,889,227,897,
213,755,649,752,649,805,213,808,
213,685,1699,691,1699,752,213,747,
218,640,1508,640,1508,691,218,691,
1140,584,1601,587,1601,632,1140,629,
218,584,818,581,818,627,218,629,
221,536,406,536,406,573,221,573,
1364,531,1726,531,1726,576,1364,576,
461,528,741,525,742,571,461,574,
1361,475,1535,475,1535,520,1361,520,
215,469,693,467,693,520,216,523,
1550,402,1844,408,1843,459,1549,453,
687,403,1383,403,1383,456,687,456,
1323,328,1740,336,1739,382,1322,373,
1017,333,1211,333,1211,360,1017,360,
862,328,1015,328,1015,363,862,363,
226,309,753,309,753,363,226,363,
226,283,367,277,369,304,227,310,
1321,269,1585,275,1584,320,1320,314,
371,277,617,283,616,310,371,304,
1320,221,1669,227,1669,264,1320,258,
257,216,728,219,728,272,256,269,
156,146,835,155,834,216,155,208,
97,23,751,43,749,97,95,77,
