180,117,348,117,348,163,180,163,
441,117,807,117,807,165,441,165,
272,185,714,185,714,238,272,238,
1852,185,1893,185,1893,188,1852,188,
257,238,363,238,363,256,257,256,
1170,238,1473,238,1473,265,1170,265,
179,262,738,262,738,323,179,323,
1176,269,1400,269,1400,304,1176,304,
941,325,1079,325,1079,350,941,350,
1170,325,1527,325,1527,359,1170,359,
619,384,1222,384,1222,429,619,429,
1372,384,1630,384,1630,430,1372,430,
196,443,616,443,616,482,196,482,
1211,443,1352,443,1352,477,1211,477,
199,497,368,497,368,536,199,536,
421,497,664,497,664,531,421,531,
1211,497,1522,497,1522,524,1211,524,
201,544,731,544,731,580,201,580,
1012,544,1409,544,1409,574,1012,574,
191,587,1416,587,1416,629,191,629,
191,632,1502,632,1502,680,191,680,
193,688,575,688,575,723,193,723,
220,760,292,760,292,788,220,788,
1320,760,1401,760,1401,787,1320,787,
1475,760,1619,760,1619,798,1475,798,
608,760,981,760,981,803,608,803,
318,827,687,827,687,863,318,863,
1527,827,1570,827,1570,859,1527,859,
254,827,265,827,265,854,254,854,
1328,827,1404,827,1404,855,1328,855,
320,869,528,869,528,900,320,900,
197,917,489,917,489,953,197,953,
183,965,1012,965,1012,1009,183,1009,
1164,1024,1601,1024,1601,1061,1164,1061,
870,1064,1061,1064,1061,1100,870,1100,
279,1064,407,1064,407,1100,279,1100,
570,1064,709,1064,709,1091,570,1091,
1290,1064,1488,1064,1488,1093,1290,1093,
805,1117,1130,1117,1130,1154,805,1154,
1225,1117,1553,1117,1553,1154,1225,1154,
126,1253,517,1253,517,1427,126,1427,
1301,1365,1481,1365,1481,1397,1301,1397,
19,2360,41,2360,41,2384,19,2384,
152,2422,1148,2422,1148,2466,152,2466,
