1151,80,1369,80,1369,152,1151,152,
15,80,659,80,659,133,15,133,
115,179,574,179,574,233,115,233,
1154,179,1466,179,1466,207,1154,207,
1154,229,1387,229,1387,264,1154,264,
537,251,614,251,614,280,537,280,
82,280,594,280,594,340,82,340,
736,280,872,280,872,310,736,310,
1149,280,1515,280,1515,316,1149,316,
578,352,1194,352,1194,403,578,403,
1359,352,1608,352,1608,400,1359,400,
164,419,624,419,624,460,164,460,
1189,419,1334,419,1334,455,1189,455,
158,475,326,475,326,512,158,512,
385,475,631,475,631,511,385,511,
1189,475,1505,475,1505,506,1189,506,
161,520,701,520,701,557,161,557,
990,520,1392,520,1392,550,990,550,
150,560,1469,560,1469,604,150,604,
150,608,1539,608,1539,664,150,664,
344,664,1122,664,1122,709,344,709,
159,702,272,702,272,740,159,740,
288,709,550,709,550,750,288,750,
177,771,251,771,251,800,177,800,
1304,771,1385,771,1385,799,1304,799,
1456,771,1601,771,1601,811,1456,811,
575,771,954,771,954,812,575,812,
278,840,956,840,956,883,278,883,
1309,840,1384,840,1384,871,1309,871,
1511,840,1555,840,1555,874,1511,874,
216,840,224,840,224,866,216,866,
280,891,760,891,760,917,280,917,
275,923,1120,923,1120,966,275,966,
1312,923,1389,923,1389,954,1312,954,
1503,923,1565,923,1565,955,1503,955,
206,923,224,923,224,950,206,950,
278,968,904,968,904,1003,278,1003,
282,1008,874,1008,874,1049,282,1049,
1312,1008,1388,1008,1388,1039,1312,1039,
1514,1008,1558,1008,1558,1042,1514,1042,
210,1008,226,1008,226,1036,210,1036,
270,1053,725,1053,725,1094,270,1094,
157,1107,452,1107,452,1144,157,1144,
144,1152,983,1152,983,1198,144,1198,
1145,1211,1588,1211,1588,1248,1145,1248,
247,1256,373,1256,373,1292,247,1292,
539,1256,680,1256,680,1284,539,1284,
843,1256,1036,1256,1036,1293,843,1293,
1274,1256,1475,1256,1475,1285,1274,1285,
775,1309,1107,1309,1107,1346,775,1346,
1205,1309,1541,1309,1541,1346,1205,1346,
889,1373,1072,1373,1072,1427,889,1427,
779,1518,1173,1518,1173,1605,779,1605,
1274,1565,1478,1565,1478,1593,1274,1593,
123,2408,1141,2408,1141,2449,123,2449,
