159,58,666,58,666,102,159,102,
1198,0,1563,0,1563,42,1198,42,
757,42,1229,42,1229,99,757,99,
161,101,642,101,642,147,161,147,
1382,101,1657,101,1657,155,1382,155,
151,164,698,164,698,202,151,202,
1199,126,1342,126,1342,163,1199,163,
131,202,359,202,359,237,131,237,
1309,256,1479,256,1479,320,1309,320,
213,256,787,256,787,310,213,310,
241,335,793,335,793,398,241,398,
1233,379,1557,379,1557,408,1233,408,
198,435,293,435,293,453,198,453,
1233,435,1475,435,1475,469,1233,469,
295,435,817,435,817,515,295,515,
796,515,1126,515,1126,544,796,544,
1227,480,1606,480,1606,517,1227,517,
641,549,1280,549,1280,599,641,599,
1445,549,1713,549,1713,603,1445,603,
205,611,686,611,686,656,205,656,
1268,611,1419,611,1419,648,1268,648,
208,667,383,667,383,707,208,707,
434,667,691,667,691,702,434,702,
1268,667,1598,667,1598,698,1268,698,
201,720,761,720,761,758,201,758,
1066,720,1482,720,1482,750,1066,750,
188,763,1465,763,1465,809,188,809,
191,816,1663,816,1663,869,191,869,
395,869,1318,869,1318,912,395,912,
202,912,606,912,606,961,202,961,
221,981,297,981,297,1010,221,1010,
1385,981,1470,981,1470,1009,1385,1009,
1546,981,1698,981,1698,1022,1546,1022,
631,981,1023,981,1023,1021,631,1021,
316,1051,1024,1051,1024,1094,316,1094,
1604,1051,1649,1051,1649,1085,1604,1085,
1394,1051,1474,1051,1474,1090,1394,1090,
256,1051,267,1051,267,1079,256,1079,
322,1099,835,1099,835,1140,322,1140,
325,1141,1196,1141,1196,1184,325,1184,
253,1141,273,1141,273,1169,253,1169,
1396,1141,1476,1141,1476,1172,1396,1172,
1595,1141,1662,1141,1662,1175,1595,1175,
319,1187,979,1187,979,1231,319,1231,
324,1235,711,1235,711,1269,324,1269,
1399,1235,1478,1235,1478,1265,1399,1265,
1612,1235,1657,1235,1657,1270,1612,1270,
252,1235,270,1235,270,1263,252,1263,
316,1277,679,1277,679,1318,316,1318,
197,1331,504,1331,504,1369,197,1369,
182,1382,1059,1382,1059,1433,182,1433,
1222,1440,1685,1440,1685,1478,1222,1478,
286,1483,418,1483,418,1520,286,1520,
914,1483,1113,1483,1113,1520,914,1520,
1355,1483,1567,1483,1567,1512,1355,1512,
585,1483,735,1483,735,1514,585,1514,
840,1536,1184,1536,1184,1579,840,1579,
1285,1536,1634,1536,1634,1576,1285,1576,
930,1597,1110,1597,1110,1707,930,1707,
749,1730,1240,1730,1240,1829,749,1829,
1353,1805,1562,1805,1562,1834,1353,1834,
