184,234,779,234,779,280,184,280,
40,280,85,280,85,312,40,312,
275,280,700,280,700,333,275,333,
1154,315,1439,315,1439,340,1154,340,
235,349,726,349,726,405,235,405,
1154,349,1367,349,1367,379,1154,379,
1154,405,1488,405,1488,438,1154,438,
627,456,1197,456,1197,501,627,501,
1335,456,1584,456,1584,510,1335,510,
240,512,620,512,620,550,240,550,
1185,512,1319,512,1319,548,1185,548,
447,565,675,565,675,598,447,598,
246,565,401,565,401,600,246,600,
1187,565,1479,565,1479,594,1187,594,
237,608,733,608,733,643,237,643,
1004,608,1375,608,1375,638,1004,638,
232,653,1569,653,1569,698,232,698,
232,699,1568,699,1568,741,232,741,
409,741,1519,741,1519,787,409,787,
412,787,1505,787,1505,829,412,829,
406,829,1560,829,1560,875,406,875,
412,875,1396,875,1396,912,412,912,
238,912,594,912,594,951,238,951,
1437,964,1572,964,1572,1001,1437,1001,
248,964,316,964,316,995,248,995,
1290,964,1366,964,1366,990,1290,990,
619,964,970,964,970,1004,619,1004,
341,1027,1128,1027,1128,1072,341,1072,
1296,1027,1369,1027,1369,1055,1296,1055,
1484,1027,1525,1027,1525,1058,1484,1058,
288,1059,297,1059,297,1083,288,1083,
344,1075,635,1075,635,1109,344,1109,
342,1115,841,1115,841,1149,342,1149,
1299,1115,1372,1115,1372,1145,1299,1145,
1486,1115,1528,1115,1528,1146,1486,1146,
279,1115,297,1115,297,1141,279,1141,
341,1152,701,1152,701,1193,341,1193,
338,1193,1025,1193,1025,1230,338,1230,
1304,1193,1377,1193,1377,1222,1304,1222,
1489,1229,1531,1229,1531,1261,1489,1261,
277,1229,292,1229,292,1255,277,1255,
341,1235,583,1235,583,1270,341,1270,
333,1270,772,1270,772,1314,333,1314,
229,1323,505,1323,505,1359,229,1359,
210,1368,998,1368,998,1414,210,1414,
1143,1424,1562,1424,1562,1460,1143,1460,
298,1467,420,1467,420,1503,298,1503,
864,1467,1047,1467,1047,1509,864,1509,
1265,1467,1459,1467,1459,1495,1265,1495,
572,1467,706,1467,706,1495,572,1495,
1203,1515,1520,1515,1520,1560,1203,1560,
799,1515,1113,1515,1113,1553,799,1553,
845,1568,1041,1568,1041,1736,845,1736,
1275,1754,1453,1754,1453,1787,1275,1787,
791,1797,1166,1797,1166,1925,791,1925,
169,2392,1131,2392,1131,2431,169,2431,
