592,8,893,8,893,42,592,42,
683,82,843,82,843,114,683,114,
835,127,974,127,974,164,835,164,
1035,127,1092,127,1092,156,1035,156,
235,203,537,203,537,249,235,249,
579,203,803,203,803,241,579,241,
0,0,0,0,0,0,0,0,
226,249,316,249,316,287,226,287,
1208,249,1537,249,1537,277,1208,277,
362,249,651,249,651,303,362,303,
579,303,750,303,750,340,579,340,
175,303,213,303,213,324,175,324,
1208,303,1452,303,1452,339,1208,339,
289,347,782,347,782,400,289,400,
759,400,868,400,868,438,759,438,
875,344,1108,344,1108,370,875,370,
1208,344,1594,344,1594,380,1208,380,
611,438,1261,438,1261,494,611,494,
1422,438,1695,438,1695,491,1422,491,
181,494,676,494,676,539,181,539,
1246,494,1399,494,1399,531,1246,531,
409,539,664,539,664,573,409,573,
182,539,351,539,351,576,182,576,
1246,539,1582,539,1582,568,1246,568,
0,0,0,0,0,0,0,0,
182,584,733,584,733,627,182,627,
1036,584,1461,584,1461,620,1036,620,
0,0,0,0,0,0,0,0,
172,629,1631,629,1631,683,172,683,
0,0,0,0,0,0,0,0,
176,688,869,688,869,731,176,731,
0,0,0,0,0,0,0,0,
181,744,576,744,576,783,181,783,
0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,
1360,819,1448,819,1448,851,1360,851,
1524,819,1677,819,1677,861,1524,861,
202,819,275,819,275,849,202,849,
603,819,996,819,996,864,603,864,
297,885,1129,885,1129,931,297,931,
1579,885,1625,885,1625,920,1579,920,
1366,885,1446,885,1446,915,1366,915,
238,920,245,920,245,944,238,944,
9,920,110,920,110,976,9,976,
294,933,706,933,706,979,294,979,
28,976,111,976,111,1028,28,1028,
184,987,484,987,484,1029,184,1029,
0,0,0,0,0,0,0,0,
166,1040,1028,1040,1028,1087,166,1087,
0,0,0,0,0,0,0,0,
1192,1101,1661,1101,1661,1140,1192,1140,
261,1144,391,1144,391,1181,261,1181,
564,1144,709,1144,709,1174,564,1174,
875,1144,1077,1144,1077,1182,875,1182,
1318,1144,1534,1144,1534,1178,1318,1178,
80,1187,109,1187,109,1220,80,1220,
805,1187,1149,1187,1149,1226,805,1226,
1249,1187,1603,1187,1603,1229,1249,1229,
900,1251,1110,1251,1110,1346,900,1346,
1475,1309,1514,1309,1514,1347,1475,1347,
1315,1309,1487,1309,1487,1399,1315,1399,
780,1403,1134,1403,1134,1501,780,1501,
1249,1467,1562,1467,1562,1503,1249,1503,
