66,276,764,276,764,346,66,346,
1250,335,1601,335,1601,365,1250,365,
54,335,659,335,659,397,54,397,
1250,389,1512,389,1512,428,1250,428,
142,423,683,423,683,489,142,489,
821,423,938,423,938,441,821,441,
949,423,1133,423,1133,442,949,442,
1250,445,1662,445,1662,485,1250,485,
590,501,1310,501,1310,561,590,561,
1488,501,1766,501,1766,557,1488,557,
103,584,590,584,590,629,103,629,
1291,584,1456,584,1456,625,1291,625,
107,646,301,646,301,689,107,689,
361,646,647,646,647,685,361,685,
1295,646,1405,646,1405,679,1295,679,
98,701,724,701,724,741,98,741,
1064,701,1525,701,1525,735,1064,735,
90,749,1519,749,1519,800,90,800,
90,800,1754,800,1754,862,90,862,
317,862,1611,862,1611,912,317,912,
97,912,547,912,547,963,97,963,
126,992,210,992,210,1024,126,1024,
1424,992,1517,992,1517,1023,1424,1023,
1602,992,1768,992,1768,1035,1602,1035,
584,992,1023,992,1023,1043,584,1043,
232,1069,1069,1069,1069,1122,232,1122,
165,1128,177,1128,177,1159,165,1159,
1432,1128,1519,1128,1519,1162,1432,1162,
1661,1128,1710,1128,1710,1165,1661,1165,
235,1128,641,1128,641,1171,235,1171,
233,1184,418,1184,418,1222,233,1222,
240,1227,965,1227,965,1269,240,1269,
158,1227,180,1227,180,1258,158,1258,
1435,1227,1522,1227,1522,1259,1435,1259,
1666,1227,1716,1227,1716,1264,1666,1264,
240,1275,374,1275,374,1315,240,1315,
232,1323,1221,1323,1221,1365,232,1365,
1666,1323,1716,1323,1716,1361,1666,1361,
1437,1323,1523,1323,1523,1355,1437,1355,
155,1323,175,1323,175,1354,155,1354,
227,1383,362,1383,362,1428,227,1428,
93,1428,439,1428,439,1471,93,1471,
79,1494,1059,1494,1059,1548,79,1548,
1246,1557,1759,1557,1759,1599,1246,1599,
189,1608,340,1608,340,1652,189,1652,
892,1608,1118,1608,1118,1652,892,1652,
1394,1608,1627,1608,1627,1641,1394,1641,
535,1608,700,1608,700,1641,535,1641,
815,1669,1202,1669,1202,1716,815,1716,
1317,1669,1707,1669,1707,1714,1317,1714,
224,1733,305,1733,305,1818,224,1818,
742,1733,1302,1733,1302,1824,742,1824,
1345,1979,1697,1979,1697,2022,1345,2022,
