68,304,772,304,772,357,68,357,
177,381,671,381,671,427,177,427,
1206,381,1518,381,1518,411,1206,411,
1206,429,1432,429,1432,464,1206,464,
161,429,677,429,677,467,161,467,
1204,474,1569,474,1569,510,1204,510,
152,474,706,474,706,524,152,524,
775,474,1122,474,1122,507,775,507,
1460,557,1732,557,1732,602,1460,602,
807,557,1108,557,1108,598,807,598,
1380,557,1473,557,1473,597,1380,597,
164,621,553,621,553,657,164,657,
1145,621,1362,621,1362,651,1145,651,
1413,621,1650,621,1650,649,1413,649,
158,669,669,669,669,713,158,713,
1138,669,1558,669,1558,709,1138,709,
150,714,1131,714,1131,751,150,751,
153,776,681,776,681,812,153,812,
971,776,1348,776,1348,806,971,806,
153,818,1082,818,1082,861,153,861,
344,861,1704,861,1704,909,344,909,
345,917,650,917,650,951,345,951,
346,955,1708,955,1708,1001,346,1001,
338,1001,1734,1001,1734,1054,338,1054,
348,1054,462,1054,462,1091,348,1091,
963,1054,1436,1054,1436,1099,963,1099,
164,1091,390,1091,390,1132,164,1132,
197,1152,248,1152,248,1179,197,1179,
1012,1152,1091,1152,1091,1179,1012,1179,
1192,1152,1237,1152,1237,1179,1192,1179,
417,1152,796,1152,796,1197,417,1197,
1126,1152,1143,1152,1143,1179,1126,1179,
1435,1152,1606,1152,1606,1185,1435,1185,
204,1216,474,1216,474,1251,204,1251,
245,1264,826,1264,826,1310,245,1310,
1203,1264,1246,1264,1246,1300,1203,1300,
1012,1264,1085,1264,1085,1292,1012,1292,
214,1264,224,1264,224,1287,214,1287,
1309,1264,1469,1264,1469,1292,1309,1292,
264,1313,374,1313,374,1346,264,1346,
1015,1357,1088,1357,1088,1385,1015,1385,
1208,1357,1243,1357,1243,1384,1208,1384,
205,1357,224,1357,224,1380,205,1380,
252,1357,713,1357,713,1400,252,1400,
1309,1357,1470,1357,1470,1391,1309,1391,
153,1411,1007,1411,1007,1455,153,1455,
152,1464,661,1464,661,1502,152,1502,
259,1568,387,1568,387,1604,259,1604,
573,1568,711,1568,711,1596,573,1596,
911,1568,1086,1568,1086,1608,911,1608,
1339,1568,1624,1568,1624,1601,1339,1601,
834,1621,1156,1621,1156,1665,834,1665,
1317,1621,1640,1621,1640,1661,1317,1661,
905,1707,1419,1707,1419,1808,905,1808,
1375,1808,1404,1808,1404,1837,1375,1837,
1404,1753,1628,1753,1628,1852,1404,1852,
1358,1898,1721,1898,1721,2048,1358,2048,
