580,0,671,0,671,35,580,35,
22,38,387,38,387,74,22,74,
664,38,858,38,858,55,664,55,
44,74,337,74,337,119,44,119,
664,74,810,74,810,96,664,96,
401,95,601,95,601,115,401,115,
662,96,890,96,890,119,662,119,
42,119,338,119,338,159,42,159,
303,159,694,159,694,191,303,191,
791,134,947,134,947,168,791,168,
686,177,777,177,777,200,686,200,
53,191,343,191,343,218,53,218,
686,209,747,209,747,227,686,227,
51,218,157,218,157,241,51,241,
186,218,339,218,339,238,186,238,
47,244,375,244,375,265,47,265,
562,244,815,244,815,263,562,263,
48,275,925,275,925,301,48,301,
48,305,866,305,866,332,48,332,
48,339,286,339,286,362,48,362,
61,384,105,384,105,402,61,402,
850,384,940,384,940,409,850,409,
303,384,537,384,537,409,303,409,
754,384,805,384,805,401,754,401,
120,423,665,423,665,450,120,450,
117,451,721,451,721,482,117,482,
68,481,86,481,86,498,68,498,
882,481,909,481,909,503,882,503,
116,482,700,482,700,509,116,509,
757,482,805,482,805,501,757,501,
116,509,519,509,519,536,116,536,
119,537,293,537,293,559,119,559,
119,563,481,563,481,585,119,585,
71,563,82,563,82,580,71,580,
759,563,807,563,807,583,759,583,
886,563,914,563,914,584,886,584,
113,591,453,591,453,614,113,614,
36,620,223,620,223,643,36,643,
31,653,559,653,559,679,31,679,
656,691,937,691,937,715,656,715,
82,715,165,715,165,739,82,739,
272,715,361,715,361,736,272,736,
468,715,588,715,588,739,468,739,
733,715,864,715,864,735,733,735,
424,748,632,748,632,774,424,774,
68,748,89,748,89,765,68,765,
692,748,905,748,905,774,692,774,
104,793,149,793,149,825,104,825,
483,816,539,816,539,860,483,860,
422,874,609,874,609,939,422,939,
740,914,858,914,858,935,740,935,
